35,1
37,2
48,1
49,1
52,1
63,3
64,1
69,1
75,1
78,2
80,1
81,1
91,2
93,1
97,1
100,1
108,1
109,1
117,3
120,1
121,1
132,1
134,1
138,2
140,1
141,1
146,3
147,1
150,1
151,1
154,2
155,1
156,3
157,2
158,1
159,1
164,1
173,1
176,3
178,1
180,1
182,1
189,1
190,1
191,1
193,1
194,1
196,1
197,1
198,1
200,1
201,1
202,2
204,1
206,1
207,1
210,1
212,1
213,1
214,1
215,1
219,2
224,1
227,3
228,1
229,1
231,1
236,1
243,3
244,1
245,1
247,1
248,1
250,1
251,1
252,1
256,2
257,1
259,1
260,2
262,1
263,1
264,1
267,1
268,1
269,1
270,1
273,1
274,1
275,1
277,1
280,2
282,1
283,2
287,1
290,4
292,1
293,1
295,3
302,1
309,2
311,1
314,1
324,1
329,2
330,1
333,2
334,1
