49,1
84,1
90,2
104,3
105,2
107,2
112,2
116,2
118,2
139,1
140,1
147,1
148,1
156,2
157,2
160,2
178,1
180,2
182,1
187,2
191,2
194,1
196,1
200,1
202,2
206,1
217,3
221,1
225,1
230,1
240,1
241,2
244,1
246,1
251,2
252,1
257,3
261,1
272,2
274,1
284,2
288,2
290,1
295,2
299,2
311,1
316,2
322,2
323,2
348,1
353,2
359,1
366,1
399,1
400,1
405,1
407,1
412,2
418,2
421,1
422,4
431,2
