81,4
82,1
83,1
84,1
132,2
136,1
143,1
144,1
147,2
155,2
156,1
157,1
162,2
163,1
164,1
172,2
181,3
183,1
184,1
186,1
224,5
229,2
234,2
245,2
264,2
269,1
271,2
276,2
277,1
279,1
286,2
296,3
297,1
302,1
306,1
311,2
320,5
324,1
325,1
326,1
331,3
332,1
335,1
336,1
338,1
339,1
341,1
344,1
345,1
349,1
350,2
351,1
352,1
353,1
354,1
356,1
360,1
364,1
371,2
374,5
378,3
380,2
382,1
383,1
384,1
385,1
391,2
393,3
394,1
395,1
396,1
397,1
401,1
402,1
404,1
405,1
411,5
413,1
415,1
418,1
422,1
428,2
429,1
431,1
435,1
438,2
444,1
446,1
449,3
451,2
453,1
456,2
457,1
458,1
464,4
467,5
468,2
470,1
474,1
485,3
487,1
491,2
492,1
493,1
495,1
496,3
497,1
498,1
501,1
503,1
506,1
509,1
510,1
514,1
518,3
520,1
522,1
533,1
546,1
547,1
551,1
559,4
561,1
573,1
576,3
591,2
595,1
603,1
607,1
615,5
616,1
621,1
624,1
628,1
634,4
639,1
646,1
648,1
649,4
651,3
656,1
660,2
662,2
663,1
668,2
669,1
672,1
676,3
678,2
685,2
687,1
688,2
692,1
700,1
717,1
720,1
733,1
749,2
753,1
758,2
764,2
768,2
770,2
771,1
778,2
780,2
781,1
