73,1
86,3
88,1
96,1
97,1
101,1
102,1
106,2
107,1
111,2
112,1
116,2
121,1
122,1
126,2
131,2
133,2
137,1
142,2
147,1
152,2
157,1
162,1
163,1
167,2
172,2
174,2
179,1
184,2
186,2
187,1
189,1
193,4
198,1
202,1
206,1
207,3
211,4
216,1
220,1
224,1
225,3
229,3
230,2
231,1
235,2
245,1
250,4
256,3
264,1
269,5
271,5
278,5
289,3
298,1
303,3
307,2
312,2
323,4
330,3
336,5
338,5
345,5
356,3
362,2
368,1
369,1
372,1
375,2
376,1
382,2
383,1
386,1
390,2
400,1
401,1
405,3
407,5
414,5
425,2
426,1
429,1
433,2
443,1
444,1
447,1
451,1
452,2
453,1
461,1
465,2
466,4
469,2
471,3
472,1
481,3
484,1
490,1
491,1
495,1
496,1
504,3
508,1
509,1
512,1
513,1
515,1
516,1
521,2
528,3
532,1
533,1
536,1
537,1
539,1
540,1
541,1
546,2
553,1
554,1
555,1
557,1
