90,1
93,2
106,2
107,1
112,1
116,2
120,1
121,1
123,1
124,3
125,1
126,2
127,1
128,2
129,2
130,1
135,3
144,2
145,4
146,4
147,1
150,1
151,1
155,2
160,2
164,2
169,2
170,1
173,3
174,6
175,3
185,2
190,2
191,1
195,2
196,1
200,2
201,1
205,2
206,1
210,1
211,1
215,2
216,1
220,2
221,1
225,2
226,1
230,1
231,1
235,1
236,1
240,2
241,1
245,1
246,1
250,2
251,1
255,1
256,1
260,1
261,1
265,1
266,1
270,1
271,1
275,1
276,1
280,1
281,1
285,1
286,1
290,1
291,1
295,1
296,1
300,1
301,1
305,1
306,1
310,2
311,1
315,2
316,1
320,2
321,1
325,2
326,1
330,1
331,1
335,1
336,1
340,1
341,1
345,2
346,1
350,2
351,1
355,3
356,1
360,3
361,1
365,3
366,1
370,3
371,1
375,2
376,1
380,2
381,1
385,2
386,1
390,1
391,1
395,1
396,1
400,2
401,1
405,2
406,1
410,3
411,1
415,3
416,1
420,2
421,1
425,3
426,1
430,3
431,1
435,2
436,1
440,2
441,1
445,2
446,1
450,3
451,1
456,3
457,1
461,4
462,1
466,4
467,1
471,3
472,1
476,3
477,1
481,3
482,1
486,1
487,1
491,1
492,1
499,3
504,1
505,1
507,1
517,3
519,1
530,3
539,3
