58,1
65,1
76,2
78,1
92,2
94,1
105,1
106,1
119,2
121,5
124,2
126,1
129,2
132,2
135,2
137,1
149,5
153,2
155,1
157,1
168,2
169,1
183,2
185,5
188,2
190,1
197,2
207,7
211,1
222,3
223,2
234,2
236,5
239,2
241,1
250,1
253,5
257,1
270,2
272,5
275,2
277,1
289,5
293,1
306,2
308,5
311,2
313,1
325,5
329,1
340,2
342,5
345,2
347,1
359,5
363,1
373,3
376,2
384,1
402,2
404,5
407,2
409,1
416,2
428,6
432,1
436,3
444,1
448,1
452,1
469,3
471,2
473,1
478,1
481,1
488,3
490,2
492,1
494,1
503,1
504,1
513,1
514,1
523,1
524,1
533,1
534,1
543,1
544,1
553,1
554,1
563,1
564,1
573,2
575,2
577,1
579,1
590,2
591,1
602,2
603,1
614,2
615,1
626,2
627,1
638,2
639,1
650,2
653,1
657,1
669,2
670,1
681,2
682,1
694,3
695,1
702,4
705,3
707,1
712,3
716,1
717,1
719,1
727,1
734,3
736,2
738,2
746,1
747,1
750,1
757,4
759,2
761,1
774,3
785,3
796,3
807,3
818,3
829,3
840,3
850,1
851,1
