82,1
115,1
116,1
125,1
126,1
130,1
132,2
135,2
138,1
141,1
153,1
157,1
159,2
163,1
164,2
171,1
174,2
176,2
183,2
187,1
191,1
201,1
202,2
209,1
212,1
221,2
223,2
240,2
250,1
256,1
257,1
262,1
264,2
274,1
275,2
280,1
283,2
288,1
297,2
299,2
316,1
320,2
324,1
334,2
335,2
353,1
357,2
361,1
371,2
372,2
389,1
393,2
397,1
407,2
408,2
426,1
430,2
434,1
444,2
445,2
459,2
461,1
466,1
478,2
483,2
485,3
497,1
507,2
517,2
518,1
534,1
536,2
538,1
540,1
541,2
548,1
552,2
561,2
572,1
577,1
579,1
588,2
598,1
607,1
610,2
619,2
627,1
629,2
636,2
648,2
650,1
662,1
663,1
667,3
683,2
688,1
689,2
692,2
702,2
704,2
713,2
719,3
720,2
725,2
735,1
736,1
745,1
747,1
749,1
752,1
753,2
758,1
765,1
774,2
775,2
780,1
796,2
798,1
809,1
810,1
812,1
