48,1
49,1
50,1
51,1
52,1
61,2
62,2
65,3
66,2
73,2
74,1
80,2
81,1
84,2
85,1
89,1
96,5
105,1
111,1
112,2
116,1
117,1
118,1
121,1
130,1
131,1
132,1
133,1
134,1
137,1
140,4
150,4
160,4
169,2
172,1
175,2
178,1
181,2
184,1
186,1
189,2
192,1
194,1
201,2
203,1
204,1
206,1
209,2
212,1
215,1
216,2
217,1
220,2
221,1
222,1
224,1
232,2
233,1
243,2
244,1
249,1
256,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,1
279,1
280,1
281,1
283,1
286,2
287,1
292,1
293,2
294,1
295,2
297,1
298,1
299,1
300,1
301,1
302,1
304,1
305,1
320,2
321,1
325,1
329,1
333,3
334,1
335,1
339,1
346,1
347,1
350,3
351,1
352,1
356,1
359,1
360,1
361,1
362,1
365,3
366,1
367,1
369,1
370,1
373,2
374,1
377,2
379,1
386,2
389,1
390,3
391,1
392,1
393,1
398,3
399,2
405,3
406,2
409,2
410,1
413,2
416,1
419,1
420,1
428,3
429,1
435,2
436,1
439,2
440,1
443,2
444,1
447,2
448,1
452,3
456,1
459,4
470,3
477,1
482,1
486,2
487,1
489,1
495,1
498,2
499,1
501,1
509,1
512,2
513,1
515,1
518,1
524,1
528,1
529,2
532,1
534,2
538,3
539,1
540,4
542,1
547,2
551,3
556,1
557,2
560,2
569,1
570,2
574,2
575,1
579,2
580,1
584,2
585,1
590,3
591,1
595,2
596,1
600,3
602,2
603,1
604,1
609,3
610,2
617,4
618,1
621,4
622,3
626,1
648,3
650,3
653,2
655,1
656,1
657,1
658,1
659,1
660,1
661,3
670,2
671,3
674,2
675,3
