***not in a method***;1;1;0
NodeRenderer.getCanvasSize( final Item item , final PreviewProperties properties );9;1;13
NodeRenderer.getDisplayName( );3;1;3
NodeRenderer.getProperties( );2;1;20
NodeRenderer.isRendererForitem( Item item , PreviewProperties properties );5;2;3
NodeRenderer.needsItemBuilder( ItemBuilder itemBuilder , PreviewProperties properties );5;2;3
NodeRenderer.postProcess( PreviewModel previewModel , RenderTarget renderTarget , PreviewProperties properties );4;1;2
NodeRenderer.preProcess( PreviewModel previewModel );2;1;2
NodeRenderer.render( Item item , RenderTarget target , PreviewProperties properties );4;4;9
NodeRenderer.renderG2D( Item item , G2DTarget target , PreviewProperties properties );17;5;28
NodeRenderer.renderPDF( Item item , PDFTarget target , PreviewProperties properties );12;5;32
NodeRenderer.renderSVG( Item item , SVGTarget target , PreviewProperties properties );10;4;31
NodeRenderer.showNodes( PreviewProperties properties );4;1;3
