94,1
95,2
97,1
108,1
109,2
111,1
113,1
115,1
117,1
130,1
131,1
141,2
163,2
164,1
174,2
177,1
178,1
200,1
205,1
208,2
210,1
219,1
228,1
234,1
238,1
242,1
245,1
246,1
249,2
251,1
260,1
264,1
268,1
284,2
286,1
294,1
300,1
302,1
305,1
307,1
310,4
313,1
326,1
327,4
329,1
334,1
335,1
344,2
345,2
353,2
355,2
367,1
368,2
376,2
381,1
382,1
384,1
386,1
387,1
396,2
398,2
406,2
408,2
416,2
419,2
421,1
424,1
427,1
430,2
438,2
447,2
450,2
452,1
455,2
460,1
462,1
465,1
468,1
472,1
473,1
474,1
475,1
486,1
487,2
495,1
513,1
516,3
