163,1
167,1
187,1
189,1
192,1
193,1
196,1
199,1
207,1
236,1
253,1
254,1
295,2
298,2
308,7
314,2
317,1
338,2
349,1
350,2
354,2
366,2
376,1
377,1
386,1
387,1
396,1
397,1
406,2
415,1
416,1
425,1
435,2
445,2
455,1
467,2
472,2
476,2
483,2
492,1
493,1
502,2
509,3
510,1
511,1
515,2
519,2
523,5
524,2
530,2
543,3
559,2
564,1
586,2
588,2
613,2
620,1
621,1
623,1
627,1
635,2
644,2
645,3
652,1
674,1
681,4
685,2
698,1
716,2
718,1
720,1
722,3
724,1
726,1
738,1
740,1
746,1
750,1
751,4
761,1
763,1
775,2
777,1
779,2
783,2
787,2
812,1
813,5
815,1
818,1
819,1
821,1
823,2
824,1
825,1
835,1
837,5
839,1
844,2
846,1
850,1
851,1
854,1
862,1
870,2
900,2
901,1
904,1
908,2
910,1
913,2
919,2
926,1
928,2
931,1
942,2
951,5
955,2
957,1
958,1
960,2
965,1
970,2
991,5
1005,2
1013,1
1016,2
1028,1
1033,2
1035,1
1040,2
1041,1
1044,1
1054,2
1062,1
1067,4
1072,4
1093,5
1111,1
1115,1
1117,1
1120,1
1122,2
1143,1
1148,2
1149,1
1166,1
1168,2
1173,1
1193,3
1203,1
1208,2
1210,1
1215,2
1217,1
1222,2
1224,1
1229,2
1231,1
1242,2
1253,2
1274,1
1278,2
1287,2
1296,1
1306,2
1307,1
1321,2
1339,3
1340,2
1363,2
1365,1
1368,1
1370,1
1391,1
1397,4
1401,1
1411,1
1419,2
1427,1
1429,1
1430,1
1446,2
1460,3
1472,2
1484,2
1487,1
1492,1
1498,3
1506,2
