***not in a method***;1;1;0
ViaInstruction.ViaInstruction( Instruction instr );0;1;6
ViaInstruction.ViaInstruction( String name , PointList pl );0;1;3
ViaInstruction.getLength( );2;1;3
ViaInstruction.getTurnDescription( Translation tr );5;2;5
ViaInstruction.getViaCount( );4;2;5
ViaInstruction.setViaCount( int count );1;1;3
