77,1
102,1
103,1
112,1
113,2
129,2
130,4
136,2
141,2
144,3
146,1
155,2
166,1
168,2
177,1
179,2
188,2
198,1
200,2
209,2
219,1
221,2
223,1
226,1
227,2
229,1
231,2
240,2
251,1
255,2
257,1
266,2
276,2
287,1
291,1
295,1
299,1
306,1
308,2
310,1
313,2
322,2
330,1
332,4
339,1
342,2
344,1
346,1
357,2
360,2
363,2
368,2
372,2
378,1
387,2
398,1
400,4
409,2
419,1
420,1
422,2
430,1
434,1
444,2
446,2
448,1
461,2
462,1
476,1
478,2
482,1
486,1
491,1
501,2
511,1
513,2
515,1
519,1
529,2
539,1
541,4
550,2
560,1
562,4
571,2
581,2
582,1
591,2
601,2
602,1
611,2
622,1
624,4
633,2
643,1
645,4
655,2
659,4
