74,2
80,1
81,1
85,2
86,1
103,2
106,1
108,1
110,1
112,1
115,1
124,1
136,1
137,1
138,1
140,1
144,1
145,1
146,1
147,2
150,1
151,1
153,2
173,1
178,2
180,2
186,1
190,1
191,1
195,2
200,2
201,1
205,2
206,1
210,3
213,2
217,2
221,1
249,2
253,2
262,2
263,2
271,2
272,2
