64,3
89,1
102,1
103,1
114,2
128,2
142,1
150,1
151,1
158,2
168,1
169,1
180,2
190,2
203,1
214,1
215,1
227,1
228,1
239,1
240,2
253,2
254,2
267,2
268,1
269,2
283,3
291,1
292,1
295,2
297,1
304,2
315,3
317,1
321,1
328,1
330,1
342,2
344,1
351,1
355,1
364,1
378,2
395,2
413,2
415,2
442,3
453,2
455,1
467,3
469,3
474,3
479,1
505,3
507,2
512,2
517,2
521,1
525,2
526,1
534,1
541,2
542,1
544,1
548,3
551,2
558,2
565,1
579,1
580,1
584,1
586,2
594,4
615,4
617,2
622,1
637,2
640,1
649,5
