66,2
71,2
76,2
81,2
86,2
91,2
92,1
93,1
95,1
96,1
97,1
98,1
100,1
101,1
102,1
103,1
104,1
105,2
106,1
107,1
108,1
109,1
110,1
111,2
113,1
117,2
118,1
122,2
127,1
129,1
133,1
134,1
138,2
140,1
144,3
145,1
152,2
154,1
158,3
159,1
161,1
165,2
166,1
167,1
171,2
172,1
173,1
175,1
176,1
180,3
185,2
187,1
191,3
192,1
196,2
197,1
198,1
202,2
203,1
204,1
206,1
207,1
211,3
216,2
218,1
222,3
223,1
227,2
228,1
229,1
233,2
234,1
235,1
237,1
238,1
242,2
243,1
247,3
249,1
253,2
254,2
258,3
259,1
260,1
264,4
265,1
266,1
268,1
269,1
273,3
274,1
278,3
280,1
284,3
285,2
289,3
290,1
291,1
295,4
296,1
297,1
299,1
300,1
304,2
305,1
309,2
311,1
317,1
322,2
323,2
327,2
332,2
337,1
344,1
346,1
351,2
352,1
355,2
