48,1
76,3
78,2
92,2
96,1
97,1
100,1
103,1
112,2
120,1
133,2
134,1
149,3
151,5
155,1
172,2
174,5
178,1
190,2
200,1
210,3
211,2
228,3
230,2
244,3
255,2
266,2
277,3
289,3
301,3
303,2
317,3
328,3
340,4
352,4
354,5
356,1
359,2
373,3
385,3
387,2
389,1
403,4
416,4
418,5
420,1
423,2
436,2
447,2
458,2
469,2
482,3
494,3
496,2
498,1
511,2
522,2
523,1
535,2
539,1
543,1
556,2
560,1
562,1
573,2
577,1
579,1
590,2
594,1
596,1
607,2
611,1
613,1
624,2
628,1
630,1
642,3
646,1
648,1
659,3
660,1
671,3
682,1
694,4
695,1
707,4
709,2
713,1
724,3
725,1
736,3
743,1
755,4
756,1
768,4
770,2
774,1
786,4
787,1
799,4
800,1
813,5
814,1
827,5
834,1
845,2
846,1
857,2
861,1
863,1
874,3
875,1
886,3
888,2
892,1
905,3
906,1
920,3
921,1
935,4
936,1
950,4
953,2
957,1
970,3
984,3
999,4
1004,1
1018,4
1031,4
1032,1
1045,4
1059,4
1062,2
1077,3
1078,1
1089,3
1090,1
1105,3
1124,3
1137,3
1150,4
1151,1
1164,4
1183,3
1184,1
1195,3
1196,1
1211,3
1230,3
1243,3
1261,3
1262,1
1273,3
1274,1
1286,3
1299,3
1318,3
1320,2
1329,2
1341,2
1342,1
1353,2
1354,1
1368,3
1370,5
1374,1
1385,1
1386,1
1397,1
1398,1
1407,1
1408,1
1421,2
1422,1
1427,2
1433,1
1444,2
1458,3
1469,3
1486,2
1489,2
1504,2
1519,1
1528,1
1529,2
1537,2
1540,2
1544,1
1549,4
1550,2
1552,1
1557,1
1562,1
1578,1
1582,1
1589,1
1594,1
1596,1
